148	29:49.482	108	125	110	31	107	97	71	96	112	97	130	58	39	37	16	33	123	41	54	104
149	29:49.740	108	125	110	31	107	97	71	96	112	97	130	58	39	37	16	33	123	41	54	104
150	29:49.988	108	125	110	31	107	97	71	96	112	97	130	58	39	37	16	33	123	41	54	104
151	29:50.209	108	125	110	31	107	97	71	96	112	97	130	58	39	37	16	33	123	41	54	104
152	29:50.504	108	125	110	31	107	97	71	96	112	97	130	58	39	37	16	33	123	41	54	104
153	29:50.747	108	125	110	31	107	97	71	96	112	97	130	58	39	37	16	33	123	41	54	104
154	29:50.996	108	125	110	31	107	97	71	96	112	97	130	58	39	37	16	33	123	41	54	104
155	29:51.251	108	125	110	31	107	97	71	96	112	97	130	58	39	37	16	33	123	41	54	104
156	29:51.484	108	125	110	31	107	97	71	96	112	97	130	58	39	37	16	33	123	41	54	104
157	29:51.732	108	125	110	31	107	97	71	96	112	97	130	58	39	37	16	33	123	41	54	104
158	29:51.963	108	125	110	31	107	97	71	96	112	97	130	58	39	37	16	33	123	41	54	104
159	29:52.208	108	125	110	31	107	97	71	96	112	97	130	58	39	37	16	33	123	41	54	104
160	29:52.431	108	125	110	31	107	97	71	96	112	97	130	58	39	37	16	33	123	41	54	104
161	29:52.670	108	125	110	31	107	97	71	96	112	97	130	58	39	37	16	33	123	41	54	104
162	29:52.962	108	125	110	31	107	97	71	96	112	97	130	58	39	37	16	33	123	41	54	104
163	29:53.216	108	125	110	31	107	97	71	96	112	97	130	58	39	37	16	33	123	41	54	104
164	29:53.476	108	125	110	31	107	97	71	96	112	97	130	58	39	37	16	33	123	41	54	104
165	29:53.731	108	125	110	31	107	97	71	96	112	97	130	58	39	37	16	33	123	41	54	104
166	29:53.977	108	125	110	31	107	97	71	96	112	97	130	58	39	37	16	33	123	41	54	104
167	29:54.301	108	125	110	31	107	97	71	96	112	97	130	58	39	37	16	33	123	41	54	104
168	29:54.561	108	125	110	31	107	97	71	96	112	97	130	58	39	37	16	33	123	41	54	104
169	29:54.812	108	125	110	31	107	97	71	96	112	97	130	58	39	37	16	33	123	41	54	104
170	29:55.071	108	125	110	31	107	97	71	96	112	97	130	58	39	37	16	33	123	41	54	104
171	29:55.368	108	125	110	31	107	97	71	96	112	97	130	58	39	37	16	33	123	41	54	104
172	29:55.616	108	125	110	31	107	97	71	96	112	97	130	58	39	37	16	33	123	41	54	104
173	29:55.862	108	125	110	31	107	97	71	96	112	97	130	58	39	37	16	33	123	41	54	104
174	29:56.132	108	125	110	31	107	97	71	96	112	97	130	58	39	37	16	33	123	41	54	104
	29:56.400																				
